,id1,id2,name_id,name_brand,name_words,name_cos,name_descriptives,name_units,name_numbers,short_description_id,short_description_brand,short_description_words,short_description_cos,short_description_descriptives,short_description_units,short_description_numbers,long_description_cos,long_description_descriptives,long_description_units,long_description_numbers,specification_text_units,specification_text_numbers,all_texts_id,all_texts_brand,all_texts_words,all_texts_cos,all_texts_descriptives,all_texts_units,all_texts_numbers,all_units_list,all_ids_list,all_numbers_list,all_brands_list,specification_key_matches,specification_key_value_matches,hash_similarity,match
1366,https://www.alza.cz/concept-la7791ss-d5673288.htm,https://www.mall.cz/americke-chladnicky/concept-la7791ss,0.0,0.0,-0.3333333333333333,-0.0245834756332081,-0.92,0.0,0.0,0.0,0.0,-0.6521739130434783,-0.7646961209020038,-0.6799999999999999,0.0,0.0,0.3274958746433267,-0.16,0.7,0.7777777777777778,0.6521739130434783,0.0,0,0,0,0,0,0,0,0.6595744680851063,0.0,0.7142857142857143,0.0,0.3636363636363636,0.0454545454545454,0.0,1
1467,https://www.alza.cz/electorlux-lnc7me34x1-d5842122.htm,https://www.mall.cz/chladnicky/electrolux-lnt5mf32w0,0.0,0.0,-0.7142857142857143,-0.6967828815720639,-0.96,0.0,0.0,-1.0,0.0,-0.6428571428571428,-0.7921291277386815,-0.88,0.0,0.0,-0.3165433593087209,-0.6,0.0,0.8181818181818182,0.8,0.0,0,0,0,0,0,0,0,0.8181818181818182,0.0,0.8333333333333334,0.0,0.4090909090909091,0.0909090909090909,0.0,0
880,https://www.alza.cz/delica-ag-caffe-edice-italiana-ristretto-d5654065.htm,https://www.mall.cz/potraviny-napoje-napoje/cremesso-caffe-edice-italiana-espresso-kapsle-16ks?src=sug&s=Cremesso%20Caffé%20Edice%20,0.0,0.0,0.0,0.0530914008375376,-0.88,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.2994539259252851,-0.4399999999999999,0.0,0.3333333333333333,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
129,https://www.alza.cz/petsuper-benek-compact-citrus-freshness-25-l-d5807309.htm,https://www.mall.cz/steliva-kocky/super-benek-natural-25-l-100031064452,0.0,0.0,0.3333333333333332,0.1930990152484499,-0.84,0.0,0.0,0.0,0.0,0.6923076923076923,0.8289006109447519,-0.56,0.0,0.0,-0.1618213454750801,-0.4399999999999999,0.7777777777777778,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6842105263157895,0.0,0.0,0.0,0.25,0.25,64.5625,0
466,https://www.alza.cz/jabra-elite-45h-modre-d5842937.htm,https://www.mall.cz/sluchatka-usi/jabra-elite-45e-active-100-99040000-60-modra,-1.0,0.0,-0.4285714285714286,-0.2085325693034697,-0.88,0.0,0.0,-1.0,0.0,-0.6883116883116883,-0.7851353594506054,-0.72,0.0,0.0,-0.1648818494526731,-0.6,0.925925925925926,0.6,0.0,0.0,0,0,0,0,0,0,0,0.9487179487179488,0.0,0.68,0.0,0.25,0.0625,0.0,0
1348,https://www.alza.cz/romo-rca315a-d6215787.htm,https://www.mall.cz/volne-stojici-lednicky/romo-rca378a,0.0,0.0,-0.6666666666666667,-0.5920798277261092,-0.96,0.0,0.0,0.0,0.0,-0.5675675675675675,-0.686425564715779,-0.52,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4090909090909091,0.0454545454545454,0.0,0
221,https://www.alza.cz/sportsuitsuit-bc-34358-caretta-vibrant-orange-d5375404.htm,https://www.mall.cz/batohy/suitsuit-batoh-suitsuit-r-bc-34358-caretta-vibrant-orange-100018084608?src=sug&s=Suitsuit%20BC-34358%20Caretta%20Vibrant%20Orange,1.0,0.0,0.8461538461538463,0.8619125181861977,-0.76,0.0,0.0,-1.0,0.0,-0.8461538461538461,-0.9178649037639428,-0.96,0.0,0.0,0.1833229140570025,-0.3199999999999999,0.3333333333333333,0.6,0.0,0.0,0,0,0,0,0,0,0,0.375,0.3333333333333333,0.6923076923076923,0.0,0.0,0.0,0.0,1
1306,https://www.alza.cz/75-samsung-ue75au7102-d6371548.htm,https://www.mall.cz/televizory/samsung-ue75au8072u,0.0,1.0,-0.3333333333333333,-0.6417642546960631,-0.96,0.0,0.0,-1.0,1.0,0.0447761194029849,-0.0952312458454192,-0.4,0.1428571428571428,0.75,-0.4117779373125373,-0.4399999999999999,-3.117647058823529,0.0,0.6470588235294118,0.6,0,0,0,0,0,0,0,0.8305084745762712,0.0,0.7446808510638298,0.6,0.2258064516129032,0.064516129032258,0.0,0
1139,https://www.alza.cz/55-gogen-tvu-55w652-stweb-d5691626.htm,https://www.mall.cz/televizory/gogen-tvu-55w652-stweb,0.0,0.0,0.0,0.2884668116224347,-0.84,0.0,0.0,-1.0,0.0,-0.3385826771653543,-0.5854931744094978,-0.88,0.5555555555555556,0.0,-0.6906561077566413,-0.84,0.3846153846153846,0.7894736842105263,0.4285714285714285,0.7391304347826086,0,0,0,0,0,0,0,0.6896551724137931,0.0,0.8297872340425532,0.0,0.1875,0.03125,0.0,1
1371,https://www.alza.cz/beko-rcsa300k30wn-d6287509.htm,https://www.mall.cz/chladnicky/beko-rcsa366k40xbn,0.0,0.0,-0.4285714285714286,-0.4957931196997698,-0.96,0.0,0.0,0.0,0.0,-0.6455696202531646,-0.7805142833373471,-0.6,0.0,0.0,-0.1796677808607658,-0.56,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.36,0.04,0.0,0
1431,https://www.alza.cz/aeg-rdb428e1aw-d6237907.htm,https://www.mall.cz/volne-stojici-lednicky/aeg-rdb428e1aw,0.0,0.0,0.3333333333333332,0.230314363755153,-0.72,0.0,0.0,0.0,0.0,-0.6842105263157895,-0.7713250336761233,-0.6,0.0,0.0,-0.3500567246727827,-0.64,0.0,0.0,0.6,0.0,0,0,0,0,0,0,0,0.5625,0.0,0.7142857142857143,0.0,0.4090909090909091,0.0909090909090909,0.0,1
384,https://www.alza.cz/acer-swift-3-sf313-53?dq=6503900,https://www.mall.cz/notebooky/acer-swift-3-nxablec009,0.0,0.0,0.0,-0.2120267814204937,-0.88,0.0,0.3333333333333333,1.0,0.0,0.1262135922330096,0.1786683840407321,0.1999999999999999,0.5555555555555556,0.7142857142857143,-0.3264628597989106,-0.6,0.5833333333333334,0.7647058823529411,0.8787878787878788,0.7037037037037037,0,0,0,0,0,0,0,0.7878787878787878,0.0,0.6901408450704225,0.0,0.1578947368421052,0.0701754385964912,0.0,0
68,https://www.alza.cz/realme-gt-neo-2-5g?dq=6832028,https://www.mall.cz/mobilni-telefony/realme-gt-neo-2-8gb-128gb-neo-blue,0.0,0.0,-0.0476190476190476,0.2688891763490806,-0.76,0.5,0.0,0.3333333333333332,0.0,-0.1039999999999999,0.0368696061914644,-0.04,0.0909090909090909,0.0,-1.0,-1.0,0.0,0.0,0.660377358490566,0.8620689655172413,0,0,0,0,0,0,0,0.8035714285714286,0.3333333333333333,0.8591549295774648,0.0,0.2372881355932203,0.1186440677966101,1.1875,1
314,https://www.alza.cz/asus-vivobook-s14-s433ea-eb1155t-dreamy-white-celokovovy-d6674136.htm,https://www.mall.cz/notebooky/asus-vivobook-15-k513ea-oled1989t,0.0,1.0,-0.4285714285714286,-0.5110559594146675,-0.92,0.0,0.0,1.0,0.0,-0.031578947368421,-0.0053226755265753,0.0,0.5555555555555556,0.6666666666666666,-0.4611449987660571,-0.36,0.7142857142857143,0.68,0.7837837837837838,0.625,0,0,0,0,0,0,0,0.8208955223880597,0.0,0.65625,0.3333333333333333,0.1851851851851851,0.0555555555555555,0.0,0
529,https://www.alza.cz/apple-airpods-studio-d6230607.htm,https://www.mall.cz/sluchatka-hlavu/apple-airpods-max-seda,0.0,1.0,0.0,-0.0069779710286005,-0.88,0.0,0.0,0.0,-1.0,-0.1818181818181817,-0.4525455222647193,-0.28,0.0,0.3333333333333333,-0.0066040426901486,-0.3199999999999999,0.0909090909090909,0.9230769230769232,0.4285714285714285,0.0,0,0,0,0,0,0,0,0.8787878787878788,0.0,0.875,0.3333333333333333,0.2666666666666666,0.1333333333333333,0.0,1
197,https://www.alza.cz/petolala-pets-polstarek-catnip-santa-5-15-cm-modra-d5594188.htm,https://www.mall.cz/hracky-kocky/o-lala-pets-olala-pets-polstarek-catnip-santa-5x15-cm-modra-100066729856,0.0,0.0,0.7777777777777777,0.7066349551283901,-0.64,0.0,0.0,0.0,0.0,-0.625,-0.5372087629340399,-0.88,0.0,0.0,0.6584622913812515,0.24,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,6.4375,1
500,https://www.alza.cz/trust-gxt-322b-carus-gaming-headset-for-ps4-camo-blue-d5621972.htm,https://www.mall.cz/herni-prislusenstvi/trust-gxt-322b-carus-23249,-1.0,0.0,0.4285714285714286,0.431548323328988,-0.8,0.0,0.0,-1.0,-1.0,-0.52,-0.5431003650233199,-0.56,0.6666666666666666,0.0,-1.0,-1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0.6756756756756757,0.0,0.75,0.0,0.2631578947368421,0.1578947368421052,0.0,1
1482,https://www.alza.cz/whirlpool-art-3801-d6223502.htm,https://www.mall.cz/vestavne-lednicky/whirlpool-art-3801-100052848612,1.0,1.0,-0.0769230769230768,0.4748555571464443,-0.88,0.0,0.0,-1.0,-1.0,-0.902439024390244,-0.8988075606778508,-0.96,0.0,0.0,-0.5147069042686331,-0.88,0.8,0.8518518518518519,0.5789473684210527,0.0,0,0,0,0,0,0,0,0.8095238095238095,0.3333333333333333,0.8,0.3333333333333333,0.1739130434782608,0.0434782608695652,0.0,1
1208,https://www.alza.cz/75-sony-bravia-xr-75z9j-d6364498.htm,https://www.mall.cz/televizory/sony-xr-83a90j,0.0,0.0,-1.0,-0.2947203033020056,-0.92,0.0,0.0,-1.0,1.0,-0.1267605633802817,-0.4698503392396532,-0.6,0.0,0.0,-0.1383759581399321,-0.24,0.8620689655172413,0.8666666666666667,0.0,0.7333333333333333,0,0,0,0,0,0,0,0.9230769230769232,0.0,0.8,0.75,0.15,0.05,0.0,0
1403,https://www.alza.cz/electrolux-lnt4tf33x1-d6129120.htm,https://www.mall.cz/volne-stojici-lednicky/electrolux-lnt4tf33x1,0.0,0.0,0.1428571428571428,0.4906202502329346,-0.92,0.0,0.0,-1.0,0.0,-0.6952380952380952,-0.8114935727681876,-0.88,0.0,0.0,-0.3705650326306424,-0.6,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0.625,0.0,0.8823529411764706,0.0,0.3809523809523809,0.0952380952380952,0.0,1
612,https://www.alza.cz/turtle-beach-stealth-700p-gen2-cerna-ps5-nintendo-d6235744.htm,https://www.mall.cz/herni-prislusenstvi/turtle-beach-stealth-700p-gen2-cerna-tbs-3780-02-100059250075,-1.0,-1.0,0.4736842105263157,0.3438097105464457,-0.72,0.0,0.0,0.0,-1.0,-0.7090909090909091,-0.7999240003490755,-0.8,0.0,0.0,-0.0686390989250426,-0.48,-0.52,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1
16,https://www.alza.cz/aligator-v650?dq=5124153,https://www.mall.cz/mobilni-telefony/aligator-dv800-dual-sim-black-100059195921,0.0,0.0,-0.5555555555555556,-0.7351650067487385,-0.96,0.0,0.0,0.0,0.0,-0.323076923076923,-0.4124057744414615,-0.4399999999999999,0.7142857142857143,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.9285714285714286,0.0,0.7142857142857143,0.0,0.2222222222222222,0.037037037037037,4.375,0
1107,https://www.alza.cz/hobbysprchovy-kout-120-140-cm-tvrzene-sklo-pruhledny-d6719394.htm,https://www.mall.cz/sprchove-kouty/shumee-skladaci-sprchovy-kout-esg-120-x-140-cm-cerny-100072157877?src=sug&s=Sprchov%C3%BD%20kout%20120%20%C3%97%20140%20cm%20,0.0,0.0,0.1111111111111111,0.0715734981595819,-0.8,0.0,0.0,0.0,0.0,-0.7037037037037037,-0.5319089005994115,-0.8,0.0,0.0,0.0382441267846098,-0.6799999999999999,0.3333333333333333,0.7142857142857143,0.0,0.0,0,0,0,0,0,0,0,0.8333333333333334,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0
174,https://www.alza.cz/petroyal-canin-hair-and-skin-care-4-kg-d5637237.htm,https://www.mall.cz/granule-kocky/royal-canin-persian-adult-4-kg,0.0,0.0,0.1999999999999999,-0.0927847921245781,-0.84,0.0,0.0,0.0,0.0,-0.736842105263158,-0.7600052524112483,-0.84,0.0,0.0,0.059089304398032,-0.4399999999999999,0.3333333333333333,0.8333333333333334,0.0,0.0,0,0,0,0,0,0,0,0.75,0.0,0.7692307692307693,0.0,0.037037037037037,0.0,0.0,0
882,https://www.alza.cz/wahl-9697-1016-hero-d4300888.htm,https://www.mall.cz/vlasy-zastrihovace/wahl-9697-1016-hero?src=sug&s=Wahl%209697-1016%20Hero,1.0,0.0,1.0,1.0,-0.84,0.0,0.0,-1.0,0.0,-0.5294117647058824,-0.5639822063502578,-0.64,0.0,0.0,0.0502194031441343,-0.3199999999999999,0.3333333333333333,0.4782608695652174,0.0,0.0,0,0,0,0,0,0,0,0.8,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,1
223,https://www.alza.cz/sportosprey-tempest-30-iii-aluminum-grey-wm-wl-d6744307.htm,https://www.mall.cz/batohy/osprey-tempest-30-iii-stealth-black-wmwl,0.0,0.0,0.5,0.5400120076561237,-0.76,0.0,0.0,0.0,0.0,-0.5384615384615384,-0.584608383099817,-0.56,0.0,0.5,-0.600863602944351,-0.76,0.3333333333333333,0.5,0.7142857142857143,0.0,0,0,0,0,0,0,0,0.8461538461538461,0.0,0.8,0.0,0.3636363636363636,0.1818181818181818,0.0,1
1169,https://www.alza.cz/65-philips-65pus8506-d6464557.htm,https://www.mall.cz/televizory/philips-58pus850612,0.0,1.0,0.0909090909090908,0.0823787842236054,-0.88,0.0,0.0,-1.0,-1.0,-0.1952662721893491,-0.2996522402838114,-0.6,0.7777777777777778,0.6666666666666666,-0.451190993845921,-0.28,0.6363636363636364,0.0,0.6470588235294118,0.6,0,0,0,0,0,0,0,0.8181818181818182,0.0,0.7073170731707317,0.5,0.2121212121212121,0.0303030303030303,0.0,0
897,https://www.alza.cz/philco-phta-4010-topinkovac-d6134682.htm,https://www.mall.cz/topinkovace/philco-phta-4010?src=sug&s=PHILCO%20PHTA%204010%20TOPINKOVAČ,1.0,0.0,0.7142857142857142,0.6904774605844737,-0.88,0.0,0.0,-1.0,0.0,-0.7176470588235294,-0.5247388496394848,-0.72,0.0,0.0,-0.4487757809729533,-0.48,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,1
797,https://www.alza.cz/hobbyshumee-vyvyseny-zahon-se-4-kvetinaci-polyratan-hnedy-d6484600.htm,https://www.mall.cz/truhliky/shumee-vyvyseny-zahon-se-4-kvetinaci-polyratan-hnedy-100018047620,0.0,0.0,0.8181818181818181,0.934522320645652,-0.72,0.0,0.0,0.0,0.0,-0.9,-0.5947843069358427,-0.92,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0
457,https://www.alza.cz/sony-sport-wi-sp510-bila-d5827365.htm,https://www.mall.cz/sluchatka-usi/sony-wi-sp500-cerna,0.0,0.0,-1.0,-0.3382947344863454,-0.92,0.0,0.0,0.0,0.0,-0.7222222222222222,-0.8800563409157786,-0.88,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.0,0
854,https://www.alza.cz/saloos-eukalyptus-puvod-australie-10-ml-d6310778.htm,https://www.mall.cz/vonne-esencialni-oleje/saloos-saloos-esencialni-olej-euka-mint-10-ml-100068217426,0.0,0.0,-0.0769230769230768,-0.2563684232339834,-0.88,0.0,0.0,0.0,0.0,-0.5555555555555556,-0.5024537310538888,-0.84,0.0,0.0,-0.399861875809876,-0.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
43,https://www.alza.cz/realme-8?dq=6803567,https://www.mall.cz/mobilni-telefony/realme-8-4gb64gb-cyber-black,0.0,0.0,-0.5294117647058824,-0.0592593663934443,-0.88,0.0,0.0,0.3333333333333332,0.0,-0.0894308943089431,-0.0378554978233155,0.04,0.4736842105263157,0.8,0.0808061051963118,-0.3199999999999999,-0.037037037037037,0.9622641509433962,0.7692307692307693,0.8,0,0,0,0,0,0,0,0.8076923076923077,0.3333333333333333,0.8936170212765957,0.0,0.238095238095238,0.0952380952380952,13.5,0
558,https://www.alza.cz/koss-ke-10b-modra-24-mesicu-d4435919.htm,https://www.mall.cz/dratova-sluchatka/koss-keb-15i-teal-dozivotni-zaruka,0.0,0.0,-0.7142857142857143,-0.7469175992201098,-0.96,0.0,0.0,0.0,0.0,-0.8153846153846154,-0.8038017966507895,-0.8,0.0,0.0,-0.8578302678865855,-0.92,0.0,0.0,0.8333333333333334,0.0,0,0,0,0,0,0,0,0.6923076923076923,0.0,0.75,0.0,0.4545454545454545,0.0,0.0,0
893,https://www.alza.cz/concept-61990255-d5799553.htm,https://www.mall.cz/odsavace-par-prislusenstvi/concept-uhlikovy-filtr-61990028,-1.0,0.0,-0.3333333333333333,-0.5441328667972427,-0.96,0.0,0.0,-1.0,0.0,-0.7142857142857143,-0.8213477793338484,-0.92,0.0,0.0,-0.6434938486673393,-0.76,0.3333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0
581,https://www.alza.cz/razer-blackshark-v2-x-d6125309.htm,https://www.mall.cz/herni-prislusenstvi/razer-blackshark-v2-x-rz04-03240100-r3m1,-1.0,0.0,0.4545454545454546,0.3790356930187299,-0.84,0.0,0.0,-1.0,0.0,-0.3417721518987342,-0.5952333171279495,-0.4399999999999999,0.4,0.0,0.1495058401455204,-0.28,-0.0476190476190476,0.75,0.6363636363636364,0.0,0,0,0,0,0,0,0,0.6190476190476191,0.0,0.8181818181818182,0.0,0.1,0.05,0.0,1
258,https://www.alza.cz/sportvaude-petali-big-ii-anthracite-d6697454.htm,https://www.mall.cz/batohy/vaude-cooperator-ii-eclipse-100016758247,0.0,0.0,-0.1111111111111111,-0.2240093026649179,-0.92,0.0,0.0,0.0,0.0,-0.5789473684210527,-0.5077926805004969,-0.84,0.0,0.0,-0.5829690858291243,-0.6799999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0
1488,https://www.alza.cz/amica-vd-1442-am-d4590287.htm,https://www.mall.cz/volne-stojici-chladnicky-mrazak-nahore/amica-vd-1442-ab,1.0,0.0,0.0909090909090908,0.1602559403343422,-0.88,0.0,0.0,-1.0,0.0,-0.6444444444444444,-0.8328202093945687,-0.64,0.0,0.0,-0.2499118776342533,-0.56,0.6363636363636364,0.75,0.6,0.0,0,0,0,0,0,0,0,0.5428571428571428,0.3333333333333333,0.75,0.0,0.375,0.125,0.0,0
625,https://www.alza.cz/realme-buds-air-2-neo-black-d6484108.htm,https://www.mall.cz/sluchatka-usi/realme-buds-q2-cerna,0.0,0.0,-0.1999999999999999,-0.0948184790708912,-0.92,0.0,0.0,0.0,0.0,-0.6666666666666667,-0.7336203111779778,-0.64,0.0,0.3333333333333333,-0.1604661128865983,-0.72,0.9230769230769232,0.8260869565217391,0.7333333333333333,0.0,0,0,0,0,0,0,0,0.8775510204081632,0.0,0.8620689655172413,0.0,0.238095238095238,0.0952380952380952,0.0,0
647,https://www.alza.cz/hobbyzatahovaci-bocni-markyza-zastena-na-terasu-100-x-500-cm-modra-d6490722.htm,https://www.mall.cz/markyzy/shumee-zatahovaci-bocni-markyza-zastena-na-terasu-100-x-500-cm-modra-100019877531,0.0,0.0,0.9130434782608696,0.9602024756737604,-0.56,0.0,0.0,0.0,0.0,-0.76,-0.6098791901438039,-0.88,0.0,0.0,-0.3944214426516745,-0.52,0.3333333333333333,0.6,0.0,0.0,0,0,0,0,0,0,0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1
72,https://www.alza.cz/maxcom-mm818-cerna-d6240490.htm,https://www.mall.cz/mobilni-telefony/maxcom-mm-818-cerny,0.0,0.0,-0.4285714285714286,-0.4675741635952322,-0.96,0.0,0.0,0.0,0.0,-0.3898305084745762,-0.0315743096539353,-0.48,0.7142857142857143,0.5,-0.322429750403955,-0.64,0.625,0.0,0.5,0.3333333333333333,0,0,0,0,0,0,0,0.5813953488372093,0.0,0.8,0.0,0.4137931034482758,0.3103448275862069,30.25,1
369,https://www.alza.cz/dell-vostro-5370?dq=6907882,https://www.mall.cz/notebooky/dell-vostro-15-7510-cerna-2rdv6-100061551611,-1.0,1.0,-0.1111111111111111,-0.3076837738836535,-0.92,0.0,0.0,-1.0,0.0,-0.4666666666666667,-0.5404304754877578,-0.48,0.8461538461538461,0.0,-0.0529387757738157,-0.4399999999999999,0.8095238095238095,0.8529411764705882,0.0,0.7777777777777778,0,0,0,0,0,0,0,0.0,0.0,0.76,0.3333333333333333,0.0847457627118644,0.0169491525423728,0.0,0
1364,https://www.alza.cz/philco-ptl-137-fbu-d6777577.htm,https://www.mall.cz/vestavne-lednicky/philco-ptb-12232-bi,-1.0,0.0,-0.7142857142857143,-0.7231495808980353,-0.96,0.0,0.0,-1.0,0.0,-0.801980198019802,-0.7780609167079264,-0.84,0.0,0.0,-0.5662073101310127,-0.88,0.0,0.8571428571428571,0.6521739130434783,0.0,0,0,0,0,0,0,0,0.9444444444444444,0.0,0.9230769230769232,0.0,0.3043478260869565,0.0,0.0,0
1175,https://www.alza.cz/43-samsung-ue43au7102-d6371534.htm,https://www.mall.cz/televizory/samsung-ue43au7172u,0.0,1.0,-0.3333333333333333,-0.6377161372552878,-0.96,0.0,0.0,-1.0,0.3333333333333332,-0.0422535211267606,-0.1498899002573295,-0.56,0.3333333333333333,0.8333333333333334,-0.4776504231597397,-0.6,-2.571428571428572,0.0,0.5,0.6521739130434783,0,0,0,0,0,0,0,0.7735849056603774,0.0,0.7551020408163265,0.6,0.2068965517241379,0.0344827586206896,0.0,0
855,https://www.alza.cz/xiaomi-mi-smart-air-fryer-3-5-l-d6834456.htm,https://www.mall.cz/fritovaci-hrnce/xiaomi-friteza-mi-smart-air-fryer35l-eu?src=sug&s=Xiaomi%20Mi%20smart%20Air%20Fryer%20%283%2C5%20L%29,0.0,1.0,0.25,0.1128649984963816,-0.8,0.0,0.0,0.0,-1.0,-0.6266666666666667,-0.5938692831066594,-0.52,0.0,0.0,-0.3475737174765305,-0.48,0.2727272727272727,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8333333333333334,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,1
183,https://www.alza.cz/petduvo-sberac-exkrementu-mini-28cm-d6679898.htm,https://www.mall.cz/prislusenstvi-chovatelske-potreby/duvo-plus-sberac-exkrementu-mini-28cm-100023296102,0.0,0.0,1.0,1.0,-0.76,0.0,0.0,0.0,0.0,-0.5555555555555556,-0.3591911857540982,-0.8,0.0,0.0,-0.1277198405120844,-0.48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,11.375,1
927,https://www.alza.cz/concept-vte7014-d6581521.htm,https://www.mall.cz/vinoteky-vitriny/concept-vte7014?src=sug&s=CONCEPT%20VTE7014,0.0,0.0,0.0,0.1044477271074704,-0.92,0.0,0.0,-1.0,0.0,-0.641025641025641,-0.5603462828847363,-0.8,0.0,0.8181818181818182,-0.0722351674532033,-0.0799999999999999,0.8181818181818182,0.8260869565217391,0.0,0.0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1
694,https://www.alza.cz/hobbyvavex-tapeta-22108-d6633935.htm,https://www.mall.cz/dekorace-tapety-zed/vavex-vliesova-obrazova-tapeta-22102-kamenna-stena-416-x-254-cm-photomurals-vavex-100020929148,-1.0,0.0,-0.4666666666666667,-0.2876307834844901,-0.92,0.0,0.0,0.0,0.0,-0.6363636363636364,-0.7530103381081127,-0.88,0.0,0.0,-0.4102171764416478,-0.64,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0
2,https://www.alza.cz/aligator-s5540-duo?dq=5700656,https://www.mall.cz/mobilni-telefony/aligator-s6500-duo-2gb32gb-cerny,0.0,0.0,0.1428571428571428,0.0300612989074631,-0.84,0.3333333333333333,0.0,-1.0,0.0,-0.2093023255813954,-0.3187287467280428,-0.3199999999999999,0.6923076923076923,0.0,-1.0,-1.0,0.0,0.0,0.9069767441860463,0.8333333333333334,0,0,0,0,0,0,0,0.9344262295081968,0.0,0.92,0.0,0.3658536585365853,0.1463414634146341,26.5,0
1380,https://www.alza.cz/beko-rcna366e60xbn-d6436240.htm,https://www.mall.cz/volne-stojici-lednicky/beko-rcna366e60xbn,0.0,0.0,-0.6923076923076923,-0.0112434958183993,-0.92,0.0,0.0,0.0,0.0,-0.5789473684210527,-0.7317082947149756,-0.52,0.0,0.0,-0.109605767805745,-0.3199999999999999,0.0,0.0,0.4782608695652174,0.0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.8947368421052632,0.0,0.36,0.12,0.0,1
1356,https://www.alza.cz/gorenje-nrs9182vxb1-d6166974.htm,https://www.mall.cz/americke-chladnicky/gorenje-nrm918fux,0.0,0.0,-0.6363636363636364,-0.6172451013265853,-0.96,0.0,0.0,0.0,0.0,-0.4285714285714286,-0.6425973621661947,-0.6,0.0,0.0,-0.5392759996217442,-0.6799999999999999,0.0,0.75,0.0,0.75,0,0,0,0,0,0,0,0.0,0.0,0.7857142857142857,0.0,0.3333333333333333,0.0,0.0,0
523,https://www.alza.cz/house-of-marley-smile-jamaica-rasta-d4590089.htm,https://www.mall.cz/dratova-sluchatka/marley-uplift-20-cerna,0.0,0.0,-0.6666666666666667,-0.7030859474075444,-0.96,0.0,0.0,0.0,0.0,-0.7377049180327868,-0.8243215521826879,-0.84,0.75,0.0,-0.7304552709569702,-0.84,0.0,0.0,0.5384615384615384,0.0,0,0,0,0,0,0,0,0.6551724137931034,0.0,0.0,0.0,0.3529411764705882,0.0588235294117647,0.0,0
1245,https://www.alza.cz/24-gogen-tvh-24p452t-d6200830.htm,https://www.mall.cz/televizory/gogen-tvh-24p452t,0.0,0.0,0.3333333333333332,0.754938512335642,-0.88,0.0,0.0,-1.0,0.0,-0.3253012048192771,-0.5833276234287861,-0.48,0.6666666666666666,0.0,-0.6440247429177219,-0.92,-0.3333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7368421052631579,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,1
322,https://www.alza.cz/fujitsu-lifebook-u7511?dq=6749340,https://www.mall.cz/notebooky/fujitsu-lifebook-u9310-cerna-vfy-u9310m451fcz-100059247084,0.0,0.0,-0.1111111111111111,-0.1496961333280582,-0.92,0.0,0.0,-1.0,0.0,-0.7647058823529411,-0.7181399592077102,-0.76,0.0,0.0,-0.3406737406078782,-0.64,0.0,0.0,0.0,0.68,0,0,0,0,0,0,0,0.9411764705882352,0.0,0.7083333333333334,0.0,0.0833333333333333,0.0333333333333333,0.0,0
