id1,id2,name1,name2,match_type,match,predicted_match1,predicted_match2,predicted_match3,predicted_match_merged
https://www.alza.cz/sportkrimcode-smart-casual-11-cerna-d6619975.htm,https://www.mall.cz/batohy/krimcode-batoh-krimcode-smart-casual-11-cerna-100054840335?src=sug&s=KRIMCODE%20Smart%20Casual%2011%2C%20%C4%8Dern%C3%A1,"KRIMCODE Smart Casual 11, černá",KRIMCODE Batoh KRIMCODE Smart Casual 11 - černá,match,1,1,1,1,1
https://www.alza.cz/nacon-rig-400hx-cerna-d6438716.htm,https://www.mall.cz/herni-prislusenstvi/nacon-rig-400h-cerna-rig400hx,Nacon RIG 400HX Black,"Nacon RIG 400H, černá (RIG400HX)",match,1,0,1,1,1
https://www.alza.cz/hobbyvavex-tapeta-jf2401-d6634170.htm,https://www.mall.cz/dekorace-tapety-zed/vavex-vliesova-tapeta-imitace-bambusu-jf2401-botanica-geometry-vavex-100036174566,VAVEX tapeta JF2401,"Vavex Vliesová tapeta Imitace bambusu JF2401, Botanica, Geometry, Vavex",match,1,1,0,0,0
https://www.alza.cz/gorenje-nrk6192axl4-d6454045.htm,https://www.mall.cz/volne-stojici-lednicky/gorenje-nrk6202axl4,"GORENJE NRK6192AXL4
+ 15 let záruka na kompresor po registraci",Gorenje lednice NRK6202AXL4,close_nonmatch,0,0,0,0,0
https://www.alza.cz/65-lg-65nano79p-d6750932.htm,https://www.mall.cz/televizory/lg-65nano753pr,"65"" LG 65NANO79P",LG 65NANO75,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/65-lg-65up7700-d6409468.htm,https://www.mall.cz/televizory/lg-70up7700,"65"" LG 65UP7700",LG 70UP7700,close_nonmatch,0,0,0,0,0
https://www.alza.cz/smoot-air-light-gu10-d6849195.htm,https://www.mall.cz/smart-domacnost/smoot-air-light-e27-chytra-zarovka-e27-100060095671?src=sug&s=https%3A%2F%2Fwww.alza.cz%2Fsmoot-air-light-gu10-d6849195.htm%09%09%09,Smoot Air Light GU10,Smoot Air Light E27 chytrá žárovka E27,close_nonmatch,0,0,0,0,0
https://www.alza.cz/gogen-tws-buddies-bila-d5871898.htm,https://www.mall.cz/true-wireless-sluchatka/gogen-tws-buddy,Gogen TWS BUDDIES bílá,GoGEN TWS Buddy,close_nonmatch,0,0,0,0,0
https://www.alza.cz/philips-tah6506bk-d6449244.htm,https://www.mall.cz/sluchatka/philips-tah6206,Philips TAH6506BK,Philips TAH6206,close_nonmatch,0,0,0,0,0
https://www.alza.cz/pribornik-sedy-60-x-30-x-75-cm-drevotriska-d6501215.htm,https://www.mall.cz/skrine/shumee-pribornik-sedy-60-x-30-x-75-cm-drevotriska-100019162808,Příborník šedý 60 x 30 x 75 cm dřevotříska,shumee Příborník šedý 60 x 30 x 75 cm dřevotříska,match,1,1,1,1,1
https://www.alza.cz/petroyal-canin-jack-russel-puppy-1-5-kg-d5715400.htm,https://www.mall.cz/granule-psi/royal-canin-cavalier-king-charles-puppy-1-5-kg,"Royal Canin Jack Russel Puppy 1,5 kg","Royal Canin Cavalier King Charles Puppy 1,5 kg",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/samsung-galaxy-a52?dq=6333184,https://www.mall.cz/mobilni-telefony/samsung-galaxy-a52-8gb256gb-black,Samsung Galaxy A52 fialová,"Samsung Galaxy A52, 8GB/256GB, Black + antivirová ochrana ZDARMA!",close_nonmatch,0,0,0,0,0
https://www.alza.cz/55-jvc-lt-55vu6105-d6757153.htm,https://www.mall.cz/televizory/jvc-lt-58vu3105,"55"" JVC LT-55VU6105",JVC LT-58VU3105,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/iphone-12?dq=6453776,https://www.mall.cz/mobilni-telefony/apple-iphone-12-64gb-purple,iPhone 12 64GB fialová,"Apple iPhone 12, 64GB, Purple",match,1,0,0,1,0
https://www.alza.cz/hobby10dilna-zahradni-souprava-zelene-impregnovane-borove-drevo-3068091-d6759316.htm,https://www.mall.cz/sety-nabytek/shumee-10dilna-zahradni-souprava-zelene-impregnovane-borove-drevo-100059184706,10dílná zahradní souprava zeleně impregnované borové dřevo 3068091,shumee 10dílná zahradní souprava zeleně impregnované borové dřevo,match,1,1,1,1,1
https://www.alza.cz/hobbynapinaky-na-drateny-plot-25-ks-100-mm-ocel-stribrne-d6764213.htm,https://www.mall.cz/prislusenstvi-gabiony/shumee-napinaky-na-drateny-plot-3-ks-100-mm-ocel-stribrne-100040255165,Napínáky na drátěný plot 25 ks 100 mm ocel stříbrné,shumee Napínáky na drátěný plot 3 ks 100 mm ocel stříbrné,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/umax-visionbook-12wr-tab-d6384465.htm,https://www.mall.cz/notebooky/umax-visionbook-n15r-pro-umm230156?src=sug&s=umax%20,Umax VisionBook 12Wr Tab,Umax VisionBook N15R Pro (UMM230156),medium_nonmatch,0,0,0,0,0
https://www.alza.cz/termoska-plechovka-ner-0-7-l-motyl-d6191354.htm,https://www.mall.cz/termosky/orion-nk-termoska-plechovka-ner-07-l-motyl?src=sug&s=Termoska-plechovka%20ner.%200%2C7%20l%20MOTÝL,"ORION Termoska-plechovka ner. 0,7 l MOTÝL","Orion Termoska-plechovka ner. 0,7 l MOTÝL",match,1,1,1,1,1
https://www.alza.cz/acer-swift-1?dq=6805018,https://www.mall.cz/notebooky/acer-swift-1-sf114-34-zlata-nx-a7bec-001-100066868018,Acer Swift 1 Safari Gold celokovový,"Acer Swift 1 (SF114-34), zlatá (NX.A7BEC.001)",close_nonmatch,0,1,1,0,1
https://www.alza.cz/65-jvc-lt-65vaq8135-d6631092.htm,https://www.mall.cz/televizory/jvc-lt-50vaq6135,"65"" JVC LT-65VAQ8135",JVC LT-50VAQ6135,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/aligator-r40-extremo?dq=6198980,https://www.mall.cz/mobilni-telefony/aligator-r40-extremo-blackyellow,Aligator R40 eXtremo žlutý,"Aligator R40 eXtremo, black/yellow",match,1,1,1,0,1
https://www.alza.cz/75-samsung-ue75au7102-d6371548.htm,https://www.mall.cz/televizory/samsung-ue75au7172u,"75"" Samsung UE75AU7102",Samsung UE75AU7172U,close_nonmatch,0,0,0,0,0
https://www.alza.cz/hobby12dilna-zahradni-sedaci-souprava-zelene-impregnovana-borovice-3068107-d6759327.htm,https://www.mall.cz/sety-nabytek/shumee-12dilna-zahradni-sedaci-souprava-zelene-impregnovana-borovice-100059184713,12dílná zahradní sedací souprava zeleně impregnovaná borovice 3068107,shumee 12dílná zahradní sedací souprava zeleně impregnovaná borovice,match,1,1,1,0,1
https://www.alza.cz/hobbypodusky-na-zidle-4-ks-40-x-40-x-7-cm-zelene-d6763077.htm,https://www.mall.cz/prislusenstvi-zidle/greatstore-podusky-na-zidle-6-ks-bezove-50-x-50-x-7-cm-textil-100073302234,Podušky na židle 4 ks 40 x 40 x 7 cm zelené,Greatstore Podušky na židle 6 ks béžové 50 x 50 x 7 cm textil,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/petversele-laga-nature-degu-pro-osmaky-degu-2-3-kg-d6562415.htm,https://www.mall.cz/krmivo-hlodavci/verselelaga-nature-degu-pro-osmaky-degu-23-kg,"Versele Laga Nature Degu pro osmáky degu 2,3 kg","Versele Laga Nature Degu - pro osmáky degu 2,3 kg",match,1,0,1,0,0
https://www.alza.cz/hobbybavlneny-prehoz-s-pruhy-160-210-cm-ruzovo-bily-d6719182.htm,https://www.mall.cz/prikryvky-periny/greatstore-bavlneny-prehoz-s-pruhy-125-x-150-cm-ruzovo-bily-100073289019,Bavlněná deka s pruhy 160 × 210 cm růžovo-bílá,Greatstore Bavlněný přehoz s pruhy 125 x 150 cm růžovo-bílý,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/50-samsung-qe50qn90a-d6366905.htm,https://www.mall.cz/televizory/samsung-qe55qn90a,"50"" Samsung QE50QN90A",Samsung QE55QN90A,close_nonmatch,0,0,0,0,0
https://www.alza.cz/sony-mdr-zx310-cerna-d1481418.htm,https://www.mall.cz/dratova-sluchatka/sony-mdr-zx110b-black,Sony MDR-ZX310 černá,Sony MDR-ZX110B sluchátka (Black),medium_nonmatch,0,0,0,0,0
https://www.alza.cz/samsung-rf24r7201sr-ef-d5761027.htm,https://www.mall.cz/americke-chladnicky/samsung-rf24r7201sref,"SAMSUNG RF24R7201SR/EF
 + 10 let záruka na kompresor",Samsung americká lednička RF24R7201SR/EF + 10 let záruka na kompresor,match,1,0,1,0,0
https://www.alza.cz/65-sony-bravia-xr-65a80j-d6364484.htm,https://www.mall.cz/televizory/sony-xr-65a80j,"65"" Sony Bravia OLED XR-65A80J",Sony XR-65A80J,match,1,0,1,0,0
https://www.alza.cz/65-chiq-u65g7u-d6740815.htm,https://www.mall.cz/televizory/chiq-u65h7s,"65"" CHiQ U65G7U",CHiQ U65H7S,close_nonmatch,0,0,0,0,0
https://www.alza.cz/dell-vostro-5370?dq=6403712,https://www.mall.cz/notebooky/dell-vostro-14-3400-cerna-gjknf-100061550593?src=sug&s=DELL%20Vostro%2014,Dell Vostro 3500,"DELL Vostro 14 (3400), černá (GJKNF)",medium_nonmatch,0,1,0,0,0
https://www.alza.cz/myphone-hammer-explorer-pro-oranzova-d6482006.htm,https://www.mall.cz/mobilni-telefony/myphone-hammer-explorer-pro-6gb128gb-orange,myPhone Hammer Explorer Pro oranžová,"myPhone Hammer Explorer Pro, 6GB/128GB, Orange",match,1,1,1,0,1
https://www.alza.cz/kava-praha-lavazza-qualita-rossa-1000g-zrnkova-d2898745.htm,https://www.mall.cz/potraviny-napoje-napoje/lavazza-qualita-rossa-zrnkova-kava-1-kg-100022189208,"Lavazza Qualita Rossa, zrnková, 1000g",Lavazza Qualita Rossa zrnková káva 1 kg,match,1,0,1,1,1
https://www.alza.cz/logitech-g635-d5560207.htm,https://www.mall.cz/herni-prislusenstvi/logitech-g435-cerna-981-001050,Logitech G635,"Logitech G435, černá (981-001050)",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/chiq-fbm317nei32-d6524114.htm,https://www.mall.cz/chladnicky/chiq-fbm205l42-12-let-zaruka-na-kompresor-bez-registrace-100059175274,"CHiQ FBM317NEI32
+ 12 let záruka na kompresor (bez registrace)",CHiQ FBM205L42 + 12 let záruka na kompresor (bez registrace),medium_nonmatch,0,0,0,0,0
https://www.alza.cz/snaige-rf56sm-s5ci2f-d6393990.htm,https://www.mall.cz/volne-stojici-lednicky/snaige-kombinovana-chladnicka-rf53sm-s5dp2f-5-let-prodlouzena-zaruka-po-registraci-100048423064,"SNAIGE RF56SM-S5CI2F
+ 5 let záruka po registraci",Snaige kombinovaná chladnička RF53SM-S5DP2F + 5 let prodloužená záruka po registraci,medium_nonmatch,0,0,0,1,0
https://www.alza.cz/sportferrino-mizar-18-blue-d6199243.htm,https://www.mall.cz/batohy/ferrino-x-ride-10,Ferrino Mizar 18 blue,Ferrino X-Ride 10,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/aeg-mastery-rcb646e3mb-d5864840.htm,https://www.mall.cz/volne-stojici-lednicky/aeg-mastery-rcb646e3mb,"AEG Mastery RCB646E3MB
- 10 let záruka na motor po registraci",AEG lednice Mastery RCB646E3MB,match,1,0,1,0,0
https://www.alza.cz/jabra-evolve2-75-ms-stereo-usb-c-black-d6868075.htm,https://www.mall.cz/herni-prislusenstvi/jabra-evolve-75-duo-usb-bt-ms,Jabra Evolve2 75 MS Stereo USB-C Black,"Jabra Evolve 75, Duo, USB-BT, MS",close_nonmatch,0,0,0,1,0
https://www.alza.cz/samsung-galaxy-a52?dq=6333184,https://www.mall.cz/mobilni-telefony/samsung-galaxy-a52-6gb128gb-lavender,Samsung Galaxy A52 fialová,"Samsung Galaxy A52, 6GB/128GB, Lavender + antivirová ochrana ZDARMA!",match,1,0,1,0,0
https://www.alza.cz/55-hitachi-55hk6300-d6869314.htm,https://www.mall.cz/televizory/hitachi-50hk5305,"55"" HITACHI 55HK6300",Hitachi 50HK5305,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/24-sencor-sle-2472tcs-d6658529.htm,https://www.mall.cz/televizory/sencor-sle-2471tcs,"24"" Sencor SLE 2472TCS",SENCOR SLE 2471TCS,close_nonmatch,0,0,0,0,0
https://www.alza.cz/sportyate-brisi-30-cerna-d6554917.htm,https://www.mall.cz/damske-znackove-tasky-kabelky/yate-yate-brisi-25l-modra-100074109786?src=sug&s=Yate%20batoh,Yate BRISI 30 černá,Yate YATE Brisi 25l modrá,close_nonmatch,0,0,0,0,0
https://www.alza.cz/65-lg-65up7700-d6409468.htm,https://www.mall.cz/televizory/lg-65up7500,"65"" LG 65UP7700",LG 65UP7500,medium_nonmatch,0,0,0,1,0
https://www.alza.cz/gorenje-nrk6202exl4-d6410992.htm,https://www.mall.cz/volne-stojici-lednicky/gorenje-nrk6202exl4,"GORENJE NRK6202EXL4
+ 15 let záruka na kompresor po registraci",Gorenje kombinovaná chladnička NRK6202EXL4,match,1,0,1,1,1
https://www.alza.cz/gogen-tws-buddies-bila-d5871898.htm,https://www.mall.cz/true-wireless-sluchatka/gogen-tws-buddies-cerna,Gogen TWS BUDDIES bílá,"GoGEN TWS BUDDIES, černá",match,1,0,0,0,0
https://www.alza.cz/intezze-zero-basic-d6277386.htm,https://www.mall.cz/true-wireless-sluchatka/intezze-evo-cerna,Intezze ZERO Basic Black,"Intezze EVO, matně černá",medium_nonmatch,0,0,0,1,0
https://www.alza.cz/orion-uterka-kuch-bavlna-dot-gifty-3-ks-cervena-d6529791.htm,https://www.mall.cz/uterky/orion-kuchynska-uterka-bavlna-tecka-3-ks-1?src=sug&s=Orion%20Utěrka%20bavlna%20,ORION Utěrka kuch. bavlna DOT GIFTY 3 ks červená,Orion Kuchyňská utěrka bavlna TEČKA 3 ks,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/petsuper-benek-compact-citrus-freshness-25-l-d5807309.htm,https://www.mall.cz/steliva-kocky/super-benek-compact-25-l-100031069251,Super Benek Compact Citrus Freshness 25 l,Super Benek Compact 25 l,close_nonmatch,0,0,1,1,1
https://www.alza.cz/dell-vostro-5370?dq=6403712,https://www.mall.cz/notebooky/dell-vostro-15-3500-cerna-5hpdk-100067302034,Dell Vostro 3500,"DELL Vostro 15 (3500), černá (5HPDK)",match,1,0,1,0,0
https://www.alza.cz/electrolux-lnt4tf33x1-d6129120.htm,https://www.mall.cz/volne-stojici-lednicky/electrolux-lnt5mf36u0,ELECTROLUX LNT4TF33X1,Electrolux lednice s mrazákem LNT5MF36U0,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/miele-kfn-7774-d-d6674555.htm,https://www.mall.cz/volne-stojici-lednicky/miele-kfn-28132-d-bila,MIELE KFN 7774 D,Miele KFN 28132 D bílá,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/acer-swift-x-steal-gray-celokovovy-d6805026.htm,https://www.mall.cz/notebooky/acer-swift-3-sf316-51-seda-nx-abdec-00a-100070368995,Acer Swift X Steal Gray celokovový,"Acer Swift 3 (SF316-51), šedá (NX.ABDEC.00A)",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/77-lg-oled77b1-d6409484.htm,https://www.mall.cz/televizory/lg-oled77b1,"77"" LG OLED77B1",LG OLED77B1,match,1,1,1,1,1
https://www.alza.cz/hobbystanley-zamecnicke-kladivo-din1041-200g-d4382641.htm,https://www.mall.cz/ostatni-rucni-naradi/stanley-kladivo-zamecnicke-300g-1-51-173-100012754838,Stanley Zámečnické kladivo DIN1041 200g,Stanley Kladivo zámečnické 300g 1-51-173,close_nonmatch,0,0,0,0,0
https://www.alza.cz/77-sony-bravia-xr-77a83j-d6364490.htm,https://www.mall.cz/televizory/sony-xr-77a83j,"77"" Sony Bravia OLED XR-77A83J",Sony XR-77A83J,match,1,1,1,1,1
https://www.alza.cz/iphone-12-64gb-modra-d6216438.htm,https://www.mall.cz/mobilni-telefony/apple-iphone-12-64gb-blue,iPhone 12 64GB modrá,"Apple iPhone 12, 64GB, Blue",match,1,1,1,0,1
https://www.alza.cz/liebherr-ctel-2131-d5612026.htm,https://www.mall.cz/volne-stojici-chladnicky-mrazak-nahore/candy-cmdds-5144shn,"LIEBHERR CTel 2131
+ 10 let záruka na kompresor po registraci + 3 roky servisu po registraci",Candy lednice s mrazákem CMDDS 5144SHN,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/thomson-whp3001-d1481654.htm,https://www.mall.cz/sluchatka/thomson-whp6007-cerna,Thomson WHP3001,"Thomson WHP6007, černá",close_nonmatch,0,0,0,0,0
https://www.alza.cz/hobby9dilny-zahradni-jidelni-set-polyratan-cerny-3059481-d6761028.htm,https://www.mall.cz/sety-nabytek/shumee-9dilny-zahradni-jidelni-set-polyratan-cerny-100059184103,9dílný zahradní jídelní set polyratan černý 3059481,shumee 9dílný zahradní jídelní set polyratan černý,match,1,1,1,1,1
https://www.alza.cz/hobbyrichter-czech-rn-75l-0-ce-d5807845.htm,https://www.mall.cz/domovni-cisla/richter-rn95l6n,Richter Czech RN.75L.0.CE,Richter Czech RN.95L.6.N,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/hobbyzimni-prikryvka-2-ks-140-200-cm-d6717651.htm,https://www.mall.cz/polstare-prikryvky/petromila-zimni-perova-prikryvka-2-ks-150-x-200-cm-100059281034,Zimní přikrývka 2 ks 140 × 200 cm,Petromila Zimní péřová přikrývka 2 ks 150 x 200 cm,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/banquet-living-5-2-l-d5705526.htm,https://www.mall.cz/hrnce/banquet-hrnec-nerezovy-living-72-l,"BANQUET LIVING 5,2 l","Banquet Hrnec nerezový LIVING 7,2 l",close_nonmatch,0,0,0,0,0
https://www.alza.cz/hobby5dilny-zahradni-jidelni-set-hnedy-3067727-d6678750.htm,https://www.mall.cz/sety-nabytek/shumee-5dilny-zahradni-jidelni-set-hnedy-100059184929,5dílný zahradní jídelní set hnědý 3067727,shumee 5dílný zahradní jídelní set hnědý,medium_nonmatch,0,1,1,1,1
https://www.alza.cz/hobbysenna-baby-classic-perinka-135200-cm-d5851750.htm,https://www.mall.cz/detske-prikryvky-polstare/sennababy-perinka-a-polstarek-classic,Senna Baby CLASSIC Peřinka 135×200 cm,Senna Baby Přikrývka 100x135cm polštářek 40x60cm CLASSIC,close_nonmatch,0,0,0,0,0
https://www.alza.cz/philips-tah6506bk-d6449244.htm,https://www.mall.cz/sluchatka-bez-mikrofonu/philips-tah6005-cerna,Philips TAH6506BK,"Philips TAH6005, černá",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/maxcom-classic-mm139?dq=5840286,https://www.mall.cz/mobilni-telefony/maxcom-mm-111,Maxcom Classic MM139 žlutá,MaxCom MM 111,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/sporteastpak-padded-pakr-chilly-blue-d6101314.htm,https://www.mall.cz/batohy/eastpak-cestovni-batoh-cerny-sede-zipy-100013824367?src=sug&s=Eastpak%20Padded,Eastpak Padded Pak'R Chilly Blue,"Eastpak Cestovní batoh , Černý, šedé zipy",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/samsung-rb36t675cww-ef-d6198435.htm,https://www.mall.cz/volne-stojici-lednicky/samsung-rb30j3215wwef,"SAMSUNG RB36T675CWW/EF
 + 10 let záruka na kompresor",Samsung lednice RB30J3215WW/EF + 10 let záruka na kompresor,medium_nonmatch,0,0,1,0,0
https://www.alza.cz/hobbypostel-s-matraci-zelena-textil-160x200-cm-d6499428.htm,https://www.mall.cz/loznice-nabytek/shumee-postel-s-matraci-zelena-textil-160-x-200-cm-100019151424,Postel s matrací zelená textil 160x200 cm,shumee Postel s matrací zelená textil 160 x 200 cm,match,1,1,1,1,1
https://www.alza.cz/43-hisense-43a7gq-d6884332.htm,https://www.mall.cz/televizory/hisense-43a7gq-3260586,"43"" Hisense 43A7GQ",Hisense 43A7GQ,match,1,1,1,1,1
https://www.alza.cz/43-thomson-43ug6300-d6150788.htm,https://www.mall.cz/televizory/thomson-43ug6400,"43"" Thomson 43UG6300",Thomson 43UG6400,close_nonmatch,0,0,0,0,0
https://www.alza.cz/sportosprey-tempest-30-iii-aluminum-grey-wm-wl-d6744307.htm,https://www.mall.cz/damske-znackove-tasky-kabelky/osprey-tempest-24-iii-aluminum-grey-wm-wl-100067155289,Osprey Tempest 30 III aluminum grey WM/WL,Osprey TEMPEST 24 III Aluminum Grey WM/WL,close_nonmatch,0,0,0,0,0
https://www.alza.cz/concept-sr3300-d6870370.htm,https://www.mall.cz/rucni-slehace/concept-sr3300,CONCEPT SR3300,Concept ruční šlehač s tyčovým nástavcem SR3300,match,1,0,1,0,0
https://www.alza.cz/55-lg-55up7500-d6409458.htm,https://www.mall.cz/televizory/lg-50up7700,"55"" LG 55UP7500",LG 50UP7700,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/55-metz-55muc7000z-d6378709.htm,https://www.mall.cz/televizory/metz-55muc7000z,"55"" Metz 55MUC7000Z",Metz 55MUC7000Z,match,1,1,1,1,1
https://www.alza.cz/hobbyextol-premium-8892120-d6469536.htm,https://www.mall.cz/excentricke-brusky/extol-premium-8892120-bg-52l-100042044343,EXTOL PREMIUM 8892120,Extol Premium (8892120) BG 52L,match,1,1,0,0,0
https://www.alza.cz/petroyal-canin-hair-and-skin-care-4-kg-d5637237.htm,https://www.mall.cz/granule-kocky/royalcanin-hair-skin-4-kg,Royal Canin Hair And Skin Care 4 kg,Royal Canin Hair And Skin Care 4 kg,match,1,0,1,1,1
https://www.alza.cz/iphone-12?dq=6453776,https://www.mall.cz/mobilni-telefony/apple-iphone-11-128gb-black,iPhone 12 64GB fialová,"Apple iPhone 11, 128GB, Black",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/acer-aspire-5?dq=6923786,https://www.mall.cz/notebooky/acer-aspire-3-nxhzrec002,Acer Aspire 5 Pure Silver kovový,Acer Aspire 3 (NX.HZREC.002),medium_nonmatch,0,0,0,0,0
https://www.alza.cz/xbox-one-stereo-headset-d2121310.htm,https://www.mall.cz/herni-prislusenstvi/microsoft-xbox-one-stereo-headset,Xbox One Stereo Headset,Microsoft Xbox One Stereo Headset,match,1,1,1,1,1
https://www.alza.cz/concept-vte7014-d6581521.htm,https://www.mall.cz/vinoteky-vitriny/concept-vte7015,CONCEPT VTE7014,Concept volně stojící termoelektrická vinotéka VTE7015,close_nonmatch,0,0,0,0,0
https://www.alza.cz/hobbyrichter-czech-ts-24-b-d5031876.htm,https://www.mall.cz/trezory-sejfy/richter-schranka-na-klice-ts24b,Richter Czech TS.24.B,Richter Czech TS.24.B,match,1,1,1,1,1
https://www.alza.cz/hobbymasazni-polohovaci-kreslo-svetle-sede-textil-d6744034.htm,https://www.mall.cz/kresla-usak/shumee-masazni-polohovaci-kreslo-svetle-sede-textil-100040255599,Masážní polohovací křeslo světle šedé textil,shumee Masážní polohovací křeslo světle šedé textil,match,1,1,1,1,1
https://www.alza.cz/jabra-elite-45h-modre-d5842937.htm,https://www.mall.cz/sluchatka/jabra-elite-45h-modra,Jabra Elite 45h modré,"Jabra Elite 45h, modrá",match,1,1,1,1,1
https://www.alza.cz/50-samsung-ue50au8002-d6371539.htm,https://www.mall.cz/televizory/samsung-ue43au8072u,"50"" Samsung UE50AU8002",Samsung UE43AU8072U,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/beko-csa270k30xpn-d5854413.htm,https://www.mall.cz/volne-stojici-lednicky/beko-csa270k30xpn,BEKO CSA270K30XPN,Beko lednice CSA270K30XPN,match,1,1,1,1,1
https://www.alza.cz/hp-probook-x360-435-g8-d6861325.htm,https://www.mall.cz/notebooky/hp-probook-x360-435-g8-stribrna-45r04es-100061551262,HP ProBook x360 435 G8,"HP ProBook x360 435 G8, stříbrná (45R04ES)",match,1,0,1,0,0
https://www.alza.cz/gogen-tws-buddies-bila-d5871898.htm,https://www.mall.cz/true-wireless-sluchatka/gogen-tws-bro-cerna,Gogen TWS BUDDIES bílá,"GoGEN TWS BRO, černá",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/hp-15-da?dq=6150952,https://www.mall.cz/notebooky/hp-15s-eq1009nc-1r7f2ea,HP 15s-fq1901nc Natural Silver,HP 15s-eq1009nc (1R7F2EA),medium_nonmatch,0,0,0,0,0
https://www.alza.cz/petkarlie-flamingo-frisbee-13cm-d5593035.htm,https://www.mall.cz/hracky-psy/karlie-frisbee-pro-psy-gumove-100060920588,Karlie frisbee 13cm,Karlie Frisbee pro psy - gumové,medium_nonmatch,0,0,1,1,1
https://www.alza.cz/65-lg-65nano79p-d6750932.htm,https://www.mall.cz/televizory/lg-65nano80p,"65"" LG 65NANO79P",LG 65NANO80P,close_nonmatch,0,0,1,0,0
https://www.alza.cz/petroyal-canin-medium-puppy-15-kg-d5637269.htm,https://www.mall.cz/granule-psi/royalcanin-medium-junior-15-kg,Royal Canin Medium Puppy 15 kg,Royal Canin Medium Puppy 15 kg,match,1,1,1,1,1
https://www.alza.cz/hobbygrund-colani-2-koupelnova-wc-predlozka?dq=6316532,https://www.mall.cz/koupelnove-predlozky/luxusni-designova-ceska-koupelnova-predlozka-colani-18-80x150-cm-hneda-100051399822,"GRUND Colani 2 Koupelnová předložka 60x100 cm, antracitová","Colani Luxusní designová česká koupelnová předložka, Colani 18 80x150 cm, hnědá",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/intezze-cliq-black-d6658541.htm,https://www.mall.cz/true-wireless-sluchatka/intezze-evo-cerna,Intezze CLIQ black,"Intezze EVO, matně černá",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/eglo-93452-venkovni-lampa-navedo-e27-60w-230v-ip44-d6398039.htm,https://www.mall.cz/zahradni-svitidla/eglo-eglo-svitidlo-venkovni-stojaci-93452-100005823482?src=sug&s=Eglo%2093452%20VenKovn%C3%AD%20lampa%20NAVEDO%20E27%2F60W%2F230V%20IP44,Eglo 93452 VenKovní lampa NAVEDO E27/60W/230V IP44,Eglo EGLO Svítidlo venkovní stojací 93452,close_nonmatch,0,0,0,0,0
https://www.alza.cz/dell-vostro-5370?dq=6403710,https://www.mall.cz/notebooky/dell-vostro-14-3400-cerna-jkcf7-100059247139?tab=parameters,Dell Vostro 3400,"DELL Vostro 14 (3400), černá (JKCF7)",close_nonmatch,0,0,1,0,0
https://www.alza.cz/orion-uterka-kuch-bavlna-dot-gifty-3-ks-cervena-d6529791.htm,https://www.mall.cz/uterky/orion-nk-uterka-kuch-bavlna-heart-gifty-3-ks-ruzova?src=sug&s=Orion%20Utěrka%20bavlna%20,ORION Utěrka kuch. bavlna DOT GIFTY 3 ks červená,Orion Utěrka kuch. bavlna HEART GIFTY 3 ks růžová,close_nonmatch,0,0,0,0,0
https://www.alza.cz/vivo-y20s?dq=6321376,https://www.mall.cz/mobilni-telefony/vivo-y01-3gb-32gb-sapphire-blue,Vivo Y20s modrá,"VIVO Y01, 3GB/32GB, Sapphire Blue",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/55-hisense-55a6g-d6511258.htm,https://www.mall.cz/televizory/hisense-55a76gq,"55"" Hisense 55A6G",Hisense 55A76GQ,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/65-lg-65qned96-d6702250.htm,https://www.mall.cz/televizory/lg-65qned96,"65"" LG 65QNED96",LG 65QNED96,match,1,1,1,1,1
https://www.alza.cz/hp-14?dq=6770929,https://www.mall.cz/notebooky/hp-pavilion-x360-15-er0003nc-48v68ea,"HP Pavilion Aero 13-be0902nc Natural Silver
 3 roky záruka",HP Pavilion x360 15-er0003nc (48V68EA),medium_nonmatch,0,0,0,0,0
