id1,id2,name_id,name_brand,name_words,name_cos,name_descriptives,name_units,name_numbers,short_description_id,short_description_brand,short_description_words,short_description_cos,short_description_descriptives,short_description_units,short_description_numbers,all_texts_id,all_texts_brand,all_texts_words,all_texts_cos,all_texts_descriptives,all_texts_units,all_texts_numbers,all_units_list,all_ids_list,all_numbers_list,all_brands_list,specification_key_matches,specification_key_value_matches,match
b000e3fn4g,http://www.google.com/base/feeds/snippets/18429753124273270900,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0001wn0sq,http://www.google.com/base/feeds/snippets/13414577819598574764,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000e15nhk,http://www.google.com/base/feeds/snippets/13452210209758304511,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.7974683544303798,-0.8148119991054341,-0.8,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00006rgnx,http://www.google.com/base/feeds/snippets/6732814497585724663,0.0,0.0,-0.2727272727272727,-0.0503536347017871,-0.8,0.0,0.6,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.0,0,0,1
b0001iqnc0,http://www.google.com/base/feeds/snippets/18240279639195527181,0.0,0.0,0.2307692307692308,0.4245239675215,-0.84,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000g017kg,http://www.google.com/base/feeds/snippets/18384763395194265858,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000hbxjxc,http://www.google.com/base/feeds/snippets/11125907881740407428,1.0,0.0,1.0,1.0,-0.88,0.0,0.0,1.0,0.0,-0.9565217391304348,0.1384139094334489,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0,0,1
b00007e8bi,http://www.google.com/base/feeds/snippets/10163861390911480703,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.6330275229357798,-0.7906460784027067,-0.72,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000hed3fi,http://www.google.com/base/feeds/snippets/5655410586169835557,-1.0,0.0,0.6842105263157894,0.7996704092730715,-0.6799999999999999,0.0,0.0,-1.0,0.0,-0.1384615384615384,-0.0450076896494797,-0.24,0.0,0.7142857142857143,0,0,0,0,0,0,0,0.0,0.0,0.7777777777777778,0.0,0,0,1
b0007g9760,http://www.google.com/base/feeds/snippets/18361726981244788349,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00032heyk,http://www.google.com/base/feeds/snippets/14100958400236899770,0.0,0.0,0.4545454545454546,0.6862936933179422,-0.84,0.0,0.0,0.0,0.0,-0.2258064516129032,-0.3028340043495587,-0.52,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000ixvqk2,http://www.google.com/base/feeds/snippets/13393440070032836115,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.9090909090909092,-0.9435389262004684,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0009jhv1s,http://www.google.com/base/feeds/snippets/18444799765271946003,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000io79mu,http://www.google.com/base/feeds/snippets/3387952751339888455,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000hvxix8,http://www.google.com/base/feeds/snippets/18384385996318614203,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000cbqbby,http://www.google.com/base/feeds/snippets/15513906515240510299,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.8315789473684211,-0.9198429526139305,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000a7q6n8,http://www.google.com/base/feeds/snippets/9575830162604297862,0.0,0.0,0.1666666666666667,0.1755298646397034,-0.72,0.0,0.3333333333333333,0.0,0.0,-0.4174757281553398,-0.3976302683589727,-0.64,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0,0,1
b000eg6d5q,http://www.google.com/base/feeds/snippets/16690738478999740250,0.0,0.0,0.4545454545454546,0.6280239684673052,-0.8,0.0,0.0,0.0,0.0,-0.5223880597014925,-0.3942593610253465,-0.6799999999999999,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000aly75i,http://www.google.com/base/feeds/snippets/18103362119052725970,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.6756756756756757,-0.8296272606023031,-0.6799999999999999,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000cp4ja0,http://www.google.com/base/feeds/snippets/3040037286169376262,-1.0,0.0,0.6666666666666667,0.5693347574648158,-0.8,0.0,0.0,-1.0,0.0,-0.9411764705882352,-0.8825775415554835,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000e8jlai,http://www.google.com/base/feeds/snippets/4066462735049776137,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.9591836734693876,-0.990389548056039,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0000990xn,http://www.google.com/base/feeds/snippets/16833206311487277618,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.8426966292134832,-0.9262661308205662,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00013wgz8,http://www.google.com/base/feeds/snippets/9768782377184528743,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8773006134969326,-0.8410597853406269,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bu7u48,http://www.google.com/base/feeds/snippets/16694806128312036500,0.0,0.0,-0.2727272727272727,0.1218782380252065,-0.92,0.0,0.0,0.0,0.0,-0.1739130434782608,-0.159767302175994,-0.4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000ra5bmk,http://www.google.com/base/feeds/snippets/16908015325729489564,-1.0,0.0,-0.1999999999999999,0.0488712788303986,-0.92,0.0,0.0,-1.0,0.0,-0.7866666666666666,-0.8983506632928374,-0.8,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000h27puo,http://www.google.com/base/feeds/snippets/7197668762339216420,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bwzy7q,http://www.google.com/base/feeds/snippets/13431523525646687091,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.9486238532110092,-0.9469787352556842,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bo9rt0,http://www.google.com/base/feeds/snippets/8277057862522519469,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000oftj8u,http://www.google.com/base/feeds/snippets/4224056639442959853,0.0,0.0,1.0,1.0,-0.84,0.0,0.0,0.0,-1.0,-0.8994974874371859,-0.8020357831006928,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000bezsyi,http://www.google.com/base/feeds/snippets/18421616891579857627,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0000azk3v,http://www.google.com/base/feeds/snippets/8506958797516287357,1.0,0.0,0.1764705882352941,0.2203803404123281,-0.8,0.0,0.0,-1.0,1.0,-0.2571428571428571,0.3601470998978191,-0.28,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0,0,1
b000h0k3zu,http://www.google.com/base/feeds/snippets/8657573991129287341,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8277511961722488,-0.8610879141621337,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bvbmci,http://www.google.com/base/feeds/snippets/18341476817100064096,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.7922077922077921,-0.8833993714249835,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000fjsa2g,http://www.google.com/base/feeds/snippets/13309506419740202309,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.9565217391304348,-0.9675592046951568,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00073fl7w,http://www.google.com/base/feeds/snippets/18405316755828477118,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000frttvy,http://www.google.com/base/feeds/snippets/2925160800716778378,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.9759036144578314,-0.9415000699534593,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00006jo4g,http://www.google.com/base/feeds/snippets/17983103067016649420,-1.0,0.0,0.3333333333333332,0.4097742192408873,-0.84,0.0,0.0,0.0,0.0,-0.4606741573033708,-0.226715975642106,-0.6,-0.6,0.0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0,0,1
b00007e8bi,http://www.google.com/base/feeds/snippets/18286585073343765950,0.0,0.0,0.3333333333333332,0.3472401367982305,-0.88,0.0,0.0,-1.0,0.0,0.0357142857142858,0.4427494903406428,-0.04,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000ozibhk,http://www.google.com/base/feeds/snippets/18054044446992797470,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.8095238095238095,-0.8849253536260523,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000barbaq,http://www.google.com/base/feeds/snippets/13579460940007673564,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.9027027027027028,-0.8534902747527715,-0.64,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ogsyjy,http://www.google.com/base/feeds/snippets/6795632106412789687,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8597785977859779,-0.853368372405588,-0.76,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000kzf7oo,http://www.google.com/base/feeds/snippets/9267896230814513152,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.8214285714285714,-0.9493106210704032,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000kipk02,http://www.google.com/base/feeds/snippets/3911347389465432711,0.0,0.0,-0.4666666666666667,-0.502698317828816,-0.92,0.0,0.0,-1.0,0.0,-0.8947368421052632,-0.8723770405113711,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000ujw3ss,http://www.google.com/base/feeds/snippets/3469210017983673758,0.0,0.0,-0.1111111111111111,-0.1162230188229432,-0.84,0.0,0.0,0.0,0.0,-0.5897435897435898,0.0244997921496423,-0.84,0.0,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0,0,1
b0002iwyke,http://www.google.com/base/feeds/snippets/18379486110517289179,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8918918918918919,-0.9454550797415432,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000oziaz8,http://www.google.com/base/feeds/snippets/14201075355672015693,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.7948717948717949,-0.919776745710327,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000edjjhs,http://www.google.com/base/feeds/snippets/7445974807657474973,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.8,-0.9489181421080932,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ema3zq,http://www.google.com/base/feeds/snippets/16840411862059047083,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8208955223880597,-0.958530612448282,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000emcays,http://www.google.com/base/feeds/snippets/17929015084252910731,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.9322033898305084,-0.9838238987072596,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00005aycg,http://www.google.com/base/feeds/snippets/14590739388057248882,-1.0,0.0,0.1428571428571428,0.4261904864010637,-0.8,0.0,0.0,0.0,0.0,-0.5853658536585367,-0.0390988877054951,-0.56,-0.3333333333333333,0.0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0,0,1
b000fj16ou,http://www.google.com/base/feeds/snippets/1376711894016182528,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8235294117647058,-0.9133259613183148,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000059s6t,http://www.google.com/base/feeds/snippets/17162159662550747116,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.7757009345794392,-0.949344165914892,-0.8,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ju9nay,http://www.google.com/base/feeds/snippets/17288430274465544474,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ri161w,http://www.google.com/base/feeds/snippets/13369356481632433699,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.9543055911646688,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000mgvnks,http://www.google.com/base/feeds/snippets/18227581310527396800,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.8072289156626506,-0.8888683024810798,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000k7vio0,http://www.google.com/base/feeds/snippets/9592753698712041843,0.0,0.0,0.2307692307692308,0.4759526471193069,-0.84,0.0,0.0,0.0,0.0,-0.5955056179775281,-0.4927289052235046,-0.76,0.0,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0,0,1
b000mvp5i4,http://www.google.com/base/feeds/snippets/12411157260503394365,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.8677685950413223,-0.9071738395933916,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ivjsb8,http://www.google.com/base/feeds/snippets/13636480146796984957,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ivl050,http://www.google.com/base/feeds/snippets/13305428526276070441,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0001bg5gq,http://www.google.com/base/feeds/snippets/18358450113506543644,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ndibbo,http://www.google.com/base/feeds/snippets/16934204320953872944,0.0,0.0,0.8461538461538463,0.949744659123765,-0.72,0.0,0.0,-1.0,-1.0,-0.9433628318584072,-0.937924091652656,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000bcgf9m,http://www.google.com/base/feeds/snippets/17137407106136957809,0.0,0.0,0.5,0.5954595947616581,-0.76,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000jf5zec,http://www.google.com/base/feeds/snippets/13629768701500088491,-1.0,0.0,-0.1999999999999999,-0.0133288615720049,-0.92,0.0,0.0,-1.0,0.0,-0.5692307692307692,-0.5396769956135965,-0.6,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000jx7g3c,http://www.google.com/base/feeds/snippets/15225033550813138835,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.7372262773722628,-0.9024596609552986,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0009stm6g,http://www.google.com/base/feeds/snippets/7117788517647646539,0.0,0.0,0.0,0.1463764858104492,-0.92,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000bsfs3k,http://www.google.com/base/feeds/snippets/13482242609904424371,0.0,0.0,0.0,0.071850009622649,-0.92,0.0,0.0,-1.0,0.0,-0.9,-0.900842742982254,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b0006nkbn2,http://www.google.com/base/feeds/snippets/18367086740653190840,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000uez42k,http://www.google.com/base/feeds/snippets/13730519642830904382,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ndib96,http://www.google.com/base/feeds/snippets/18364675278663991351,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0001gu7di,http://www.google.com/base/feeds/snippets/1035187390817409083,0.0,0.0,1.0,1.0,-0.76,0.0,0.0,0.0,0.0,-0.6744186046511628,-0.8440037537823495,-0.76,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.0,0,0,1
b000rgxto6,http://www.google.com/base/feeds/snippets/15566059362788724237,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.7757009345794392,-0.8104898542909695,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000fovsha,http://www.google.com/base/feeds/snippets/17285189275812329124,0.0,0.0,0.3333333333333332,0.538480889757621,-0.88,0.0,0.0,-1.0,0.0,-0.1652173913043478,0.1201152125453566,-0.24,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000bcdrdo,http://www.google.com/base/feeds/snippets/14251829051018651936,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.9166666666666666,-0.9295199274128272,-0.96,0.0,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0,0,0
b000ndick4,http://www.google.com/base/feeds/snippets/17251453566269072423,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.9064327485380116,-0.8998961534137644,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000egk1e0,http://www.google.com/base/feeds/snippets/3109843856569025604,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.7419354838709677,-0.9262066979986018,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0009tqb3w,http://www.google.com/base/feeds/snippets/13294897005190612131,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8620689655172413,-0.9555822349892146,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000e0v924,http://www.google.com/base/feeds/snippets/18434181341447315015,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000h11f9c,http://www.google.com/base/feeds/snippets/17449789691934713419,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8846153846153846,-0.9145417589399224,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0,0,0
b00002sac9,http://www.google.com/base/feeds/snippets/1797032345641288647,-1.0,0.0,-1.0,-0.9449327272222126,-0.96,0.0,0.0,-1.0,0.0,-0.7974683544303798,-0.9241739031722505,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0009dwkwo,http://www.google.com/base/feeds/snippets/15744420000863688597,0.0,0.0,0.411764705882353,0.3862672603204251,-0.76,0.0,0.0,0.0,0.0,-0.564625850340136,-0.4664205873967117,-0.6,0.0,0.6666666666666666,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0,0,1
b000ffcdim,http://www.google.com/base/feeds/snippets/13298644336068097806,-1.0,0.0,-0.25,-0.0457396339885962,-0.84,0.0,0.0,-1.0,0.0,0.8064516129032258,0.7577006361150016,0.24,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000ar96bm,http://www.google.com/base/feeds/snippets/16873990150005697074,-1.0,0.0,0.1428571428571428,0.3934546139159336,-0.92,0.0,0.0,-1.0,0.0,-0.3220338983050848,-0.4329436382496462,-0.56,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000in18nm,http://www.google.com/base/feeds/snippets/4994413928310800934,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8333333333333334,-0.9406014302842014,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000hed3f8,http://www.google.com/base/feeds/snippets/15507274987164673073,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.8895027624309393,-0.9342883347745492,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00006lhf6,http://www.google.com/base/feeds/snippets/13368550084570344351,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.7333333333333334,-0.900359512727985,-0.76,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0001wn0sq,http://www.google.com/base/feeds/snippets/7946849252371593289,1.0,1.0,0.3333333333333332,0.4899042386625734,-0.8,0.0,0.0,-1.0,-1.0,-0.8620689655172413,-0.4735766309697525,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.3333333333333333,0,0,1
b000i8od3y,http://www.google.com/base/feeds/snippets/12977989837023766149,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.8410596026490066,-0.8808501470336882,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bx5ggy,http://www.google.com/base/feeds/snippets/12226449661661559282,0.0,0.0,0.1764705882352941,0.2426399707818802,-0.8,0.0,0.0,0.0,0.0,-0.5135135135135135,-0.2339081471136102,-0.6,0.0,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0,0,1
b0000azvvs,http://www.google.com/base/feeds/snippets/2914315195947217599,-1.0,0.0,-0.7333333333333334,-0.4966987646259496,-0.96,0.0,0.0,-1.0,0.0,-0.574468085106383,-0.57559755265817,-0.8,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0,0,1
b00023azve,http://www.google.com/base/feeds/snippets/4949402291543451335,0.0,0.0,0.8666666666666667,0.9286978557850638,-0.72,0.0,0.3333333333333333,0.0,0.0,-0.6712328767123288,-0.4031459100289439,-0.6,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0,0,1
b0009yx9bo,http://www.google.com/base/feeds/snippets/13093832384416551722,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.991202840471466,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bnkbdm,http://www.google.com/base/feeds/snippets/18374143831267894200,0.0,0.0,0.0666666666666666,0.0307062897041006,-0.84,0.0,0.0,0.0,0.0,0.4246575342465752,0.4967678828282493,0.1599999999999999,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0,0,1
b0009jearq,http://www.google.com/base/feeds/snippets/17196507061828599304,0.0,0.0,0.1428571428571428,0.2120123462416763,-0.92,0.0,0.0,0.0,0.0,-0.4634146341463414,-0.556253973320848,-0.52,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0,0,1
b000frs492,http://www.google.com/base/feeds/snippets/11744942872413328939,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.9923487491389292,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0001xdysq,http://www.google.com/base/feeds/snippets/12840926754936112743,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bav4ko,http://www.google.com/base/feeds/snippets/13163659075074253300,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.7769516728624535,-0.7341873990396042,-0.6799999999999999,0.0,0.0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0,0,0
